date,day_of_week,month,year,is_weekend,promo_discount,competitor_price,demand_index,customer_segment,price
2022-04-29,4,4,2022,0,11.98,47.43,99.25,C,182.81
2022-11-05,5,11,2022,1,16.2,171.57,52.1,C,116.55
2020-01-06,0,1,2020,0,2.67,155.95,12.77,C,161.02
2021-09-03,4,9,2021,0,23.46,147.57,3.62,D,48.68
2020-10-31,5,10,2020,1,7.89,84.82,8.76,D,168.66
2022-09-18,6,9,2022,1,16.61,74.99,39.7,C,89.4
2021-11-11,3,11,2021,0,18.02,112.82,91.94,D,94.48
2022-07-21,3,7,2022,0,29.76,173.26,20.85,C,153.11
2021-01-21,3,1,2021,0,3.49,167.14,38.06,B,189.0
2022-02-23,2,2,2022,0,26.04,165.07,79.0,B,61.37
2022-04-21,3,4,2022,0,2.43,92.54,17.35,A,164.74
2021-10-13,2,10,2021,0,10.38,195.61,64.1,D,147.87
2022-02-19,5,2,2022,1,3.98,175.16,92.28,D,102.74
2020-11-07,5,11,2020,1,18.19,157.67,17.48,D,86.52
2020-03-16,0,3,2020,0,11.96,46.35,36.75,B,33.25
2022-10-25,1,10,2022,0,0.77,44.33,96.31,C,128.79
2020-07-24,4,7,2020,0,28.97,97.85,31.18,D,81.33
2020-07-23,3,7,2020,0,13.19,39.02,64.08,D,54.14
2020-02-01,5,2,2020,1,18.59,137.04,15.2,B,17.97
2022-04-19,1,4,2022,0,23.42,102.76,5.82,B,190.16
2020-06-02,1,6,2020,0,1.73,145.11,98.37,D,66.51
2021-06-26,5,6,2021,1,4.27,41.85,30.33,C,42.62
2022-03-25,4,3,2022,0,20.76,31.21,50.94,A,211.4
2021-11-03,2,11,2021,0,24.42,130.74,30.63,D,102.97
2021-10-10,6,10,2021,1,15.81,96.7,13.07,D,153.23
2020-03-14,5,3,2020,1,13.49,55.03,36.78,A,101.17
2021-04-25,6,4,2021,1,24.83,152.05,76.93,C,6.89
2021-04-10,5,4,2021,1,12.48,106.64,1.92,A,65.06
2022-06-07,1,6,2022,0,22.81,44.68,53.53,A,53.95
2020-07-24,4,7,2020,0,0.36,63.42,97.59,D,162.46
2020-12-06,6,12,2020,1,28.79,107.81,10.97,C,90.77
2020-02-29,5,2,2020,1,13.63,171.98,9.81,A,106.3
2021-10-26,1,10,2021,0,4.5,78.44,73.74,A,126.1
2021-08-23,0,8,2021,0,11.28,91.01,45.94,C,152.06
2022-02-06,6,2,2022,1,26.76,191.96,78.69,D,52.45
2020-10-25,6,10,2020,1,20.64,98.77,25.47,B,166.24
2022-12-23,4,12,2022,0,1.15,182.32,46.15,D,125.14
2021-01-03,6,1,2021,1,19.78,181.12,63.67,B,123.94
2020-12-24,3,12,2020,0,2.0,113.31,15.02,A,172.23
2022-02-22,1,2,2022,0,15.37,142.44,4.17,B,24.34
2022-10-16,6,10,2022,1,21.49,32.98,7.13,B,10.24
2021-04-20,1,4,2021,0,28.7,152.75,35.33,D,45.52
2021-06-04,4,6,2021,0,10.49,159.44,66.14,D,46.34
2021-06-06,6,6,2021,1,5.22,37.71,66.03,A,183.8
2022-08-10,2,8,2022,0,7.95,23.77,8.22,C,186.1
2020-11-19,3,11,2020,0,8.86,158.46,62.47,A,97.04
2022-06-23,3,6,2022,0,6.17,41.85,61.5,C,158.95
2021-09-04,5,9,2021,1,19.32,115.45,4.2,D,161.69
2021-05-27,3,5,2021,0,23.96,72.71,98.0,D,108.49
2021-09-10,4,9,2021,0,17.47,154.65,81.18,B,137.64
2022-02-26,5,2,2022,1,3.84,80.89,92.81,D,64.64
2020-08-06,3,8,2020,0,11.17,97.77,43.94,B,135.1
2022-02-20,6,2,2022,1,28.29,63.32,12.15,C,33.53
2021-08-28,5,8,2021,1,26.61,136.25,28.59,C,138.99
2020-02-14,4,2,2020,0,25.84,172.37,91.89,D,45.12
2021-07-16,4,7,2021,0,22.65,102.9,84.2,A,155.93
2020-04-10,4,4,2020,0,23.29,138.11,17.74,D,89.71
2021-08-09,0,8,2021,0,29.54,188.73,4.32,B,22.18
2021-12-22,2,12,2021,0,3.95,150.68,81.78,B,68.38
2021-01-24,6,1,2021,1,15.18,171.33,73.28,C,105.62
2020-10-07,2,10,2020,0,17.71,111.5,29.75,A,122.53
2020-03-21,5,3,2020,1,20.67,177.2,63.63,C,136.64
2022-06-21,1,6,2022,0,4.8,103.08,0.93,A,70.99
2022-01-17,0,1,2022,0,21.79,198.53,9.92,B,75.12
2020-07-03,4,7,2020,0,24.0,56.73,55.51,C,133.63
2021-10-31,6,10,2021,1,18.48,53.84,35.54,D,138.12
2020-12-25,4,12,2020,0,16.63,20.94,76.1,B,27.61
2020-09-27,6,9,2020,1,22.37,56.45,95.81,C,76.59
2022-12-23,4,12,2022,0,9.81,46.8,30.56,C,169.77
2020-12-02,2,12,2020,0,29.89,86.3,44.86,C,123.74
2022-09-13,1,9,2022,0,26.59,126.75,39.15,C,71.49
2021-11-24,2,11,2021,0,20.87,20.58,61.96,A,86.12
2022-08-17,2,8,2022,0,23.83,36.74,58.82,A,106.47
2020-10-15,3,10,2020,0,19.27,31.67,58.0,B,121.82
2022-03-24,3,3,2022,0,16.82,128.63,67.65,C,150.49
2020-07-03,4,7,2020,0,8.09,168.51,49.83,D,29.1
2020-01-29,2,1,2020,0,1.76,80.16,78.49,C,151.49
2020-09-10,3,9,2020,0,23.66,113.11,44.02,D,28.46
2022-01-24,0,1,2022,0,9.85,98.12,8.86,C,53.05
2022-02-19,5,2,2022,1,17.95,152.42,99.83,C,173.25
2020-08-09,6,8,2020,1,19.28,95.82,63.62,B,161.4
2022-08-23,1,8,2022,0,3.55,93.78,83.98,A,109.17
2021-11-02,1,11,2021,0,17.16,125.8,18.45,B,77.27
2020-05-09,5,5,2020,1,10.04,24.72,2.42,D,151.81
2021-09-10,4,9,2021,0,8.19,113.25,29.87,D,169.61
2020-08-26,2,8,2020,0,7.78,97.34,87.27,B,186.51
2020-04-02,3,4,2020,0,5.58,164.48,45.82,A,118.48
2021-09-15,2,9,2021,0,4.0,34.51,72.79,D,108.82
2020-08-25,1,8,2020,0,13.11,151.31,76.55,A,50.14
2021-04-25,6,4,2021,1,18.31,44.36,75.14,B,142.0
2022-03-06,6,3,2022,1,28.7,32.41,5.71,D,45.94
2022-01-29,5,1,2022,1,7.85,64.46,90.63,D,65.62
2020-11-12,3,11,2020,0,8.16,156.69,44.97,D,142.48
2020-07-21,1,7,2020,0,1.96,107.76,3.36,D,30.84
2022-04-15,4,4,2022,0,27.19,45.06,53.24,C,75.89
2020-03-08,6,3,2020,1,10.42,181.97,2.18,C,123.67
2021-03-20,5,3,2021,1,28.9,120.83,93.68,D,12.45
2022-06-29,2,6,2022,0,12.56,66.83,73.08,B,207.94
2022-01-12,2,1,2022,0,7.7,137.75,19.81,A,131.07
2022-01-22,5,1,2022,1,13.92,194.96,60.85,C,71.56
2020-05-04,0,5,2020,0,3.42,47.22,22.53,D,64.48
2021-07-19,0,7,2021,0,25.52,121.02,52.34,B,25.54
2020-09-07,0,9,2020,0,25.8,150.11,6.77,D,112.3
2020-07-06,0,7,2020,0,16.31,34.71,45.83,B,108.98
2020-02-13,3,2,2020,0,4.97,190.23,85.0,A,158.88
2021-11-14,6,11,2021,1,13.87,94.12,65.1,B,121.92
2020-09-14,0,9,2020,0,1.87,112.25,80.64,B,118.9
2020-05-20,2,5,2020,0,1.56,161.53,20.14,B,72.37
2021-03-18,3,3,2021,0,4.94,79.44,75.68,B,128.25
2021-11-03,2,11,2021,0,6.15,178.01,87.96,B,189.47
2020-01-06,0,1,2020,0,7.16,101.22,98.5,C,158.26
2020-10-23,4,10,2020,0,0.82,31.74,46.39,B,205.69
2021-05-28,4,5,2021,0,16.16,109.61,10.55,B,134.02
2020-08-13,3,8,2020,0,24.66,88.48,77.56,A,200.51
2020-09-26,5,9,2020,1,6.11,114.2,28.71,A,180.14
2022-01-03,0,1,2022,0,17.33,134.22,79.79,B,89.47
2021-10-25,0,10,2021,0,27.45,115.95,15.8,A,135.95
2020-12-22,1,12,2020,0,23.8,77.02,85.72,C,165.33
2020-04-17,4,4,2020,0,8.31,197.03,14.07,B,52.09
2022-05-12,3,5,2022,0,5.53,180.92,65.43,A,54.28
2020-05-10,6,5,2020,1,13.21,130.75,8.35,D,152.93
2022-07-07,3,7,2022,0,24.11,110.94,96.71,C,80.95
2022-11-17,3,11,2022,0,29.52,140.23,63.47,A,32.65
2022-07-14,3,7,2022,0,26.46,96.95,16.22,B,2.71
2020-03-29,6,3,2020,1,16.79,114.93,71.94,C,166.16
2022-07-27,2,7,2022,0,2.38,151.67,18.74,A,194.02
2020-05-04,0,5,2020,0,24.57,117.34,71.02,D,56.92
2022-04-02,5,4,2022,1,14.14,167.89,45.93,D,68.81
2020-08-09,6,8,2020,1,14.83,169.08,33.52,D,37.21
2022-06-27,0,6,2022,0,21.36,168.68,10.06,A,48.83
2020-06-14,6,6,2020,1,4.26,82.63,45.04,C,152.86
2020-10-30,4,10,2020,0,19.53,131.77,35.24,A,174.75
2020-09-15,1,9,2020,0,14.14,196.24,63.41,C,33.36
2021-10-27,2,10,2021,0,20.29,78.52,68.63,D,22.67
2022-12-22,3,12,2022,0,5.25,174.03,22.72,C,160.54
2022-07-18,0,7,2022,0,8.38,135.72,69.42,D,102.65
2020-07-22,2,7,2020,0,9.16,58.28,3.32,A,80.26
2021-03-16,1,3,2021,0,19.59,188.89,87.12,D,132.81
2022-07-13,2,7,2022,0,23.65,139.7,26.03,B,173.53
2022-04-27,2,4,2022,0,20.12,120.88,11.1,C,81.15
2022-07-17,6,7,2022,1,13.81,175.62,54.66,D,73.21
2022-05-01,6,5,2022,1,29.3,39.93,42.25,A,11.54
2021-10-02,5,10,2021,1,22.2,185.25,28.0,D,140.25
2021-10-02,5,10,2021,1,8.77,183.94,75.4,C,156.23
2022-02-05,5,2,2022,1,0.54,193.31,72.67,B,86.02
2022-08-29,0,8,2022,0,24.88,70.67,87.28,A,33.63
2020-07-05,6,7,2020,1,21.11,117.33,9.65,A,52.28
2020-07-09,3,7,2020,0,0.37,104.38,30.13,D,121.61
2020-07-16,3,7,2020,0,8.92,73.99,74.32,C,31.81
2020-09-23,2,9,2020,0,27.09,173.41,66.78,A,118.47
2021-11-06,5,11,2021,1,26.77,53.36,7.9,A,48.91
2022-04-21,3,4,2022,0,23.84,26.24,58.28,C,180.36
2022-05-16,0,5,2022,0,25.67,113.86,6.36,A,163.82
2021-08-12,3,8,2021,0,17.97,40.69,9.39,C,165.93
2021-12-21,1,12,2021,0,20.08,169.27,87.9,A,124.48
2022-11-05,5,11,2022,1,15.52,97.48,31.69,B,95.56
2020-11-12,3,11,2020,0,23.22,128.35,89.25,D,80.19
2021-04-04,6,4,2021,1,18.21,133.64,59.17,A,151.24
2021-12-18,5,12,2021,1,7.12,112.23,10.42,C,83.14
2020-08-23,6,8,2020,1,14.63,137.4,95.05,C,119.82
2021-04-08,3,4,2021,0,22.31,111.13,63.41,D,19.12
2020-02-23,6,2,2020,1,7.63,85.13,47.25,C,29.51
2020-02-29,5,2,2020,1,4.2,69.83,97.15,B,96.25
2021-07-13,1,7,2021,0,14.46,55.3,61.08,C,65.93
2021-11-26,4,11,2021,0,6.21,112.98,0.55,C,18.6
2020-01-13,0,1,2020,0,6.57,26.61,10.8,B,88.38
2020-10-20,1,10,2020,0,24.08,122.97,51.27,D,51.96
2020-05-22,4,5,2020,0,27.95,91.46,8.71,B,114.89
2020-03-03,1,3,2020,0,3.42,82.14,50.74,A,203.4
2022-12-22,3,12,2022,0,14.81,146.41,99.28,B,43.54
2022-02-09,2,2,2022,0,8.24,91.02,42.18,D,85.87
2022-07-18,0,7,2022,0,27.23,148.53,60.79,C,54.26
2020-11-18,2,11,2020,0,24.71,191.91,82.12,C,3.98
2021-09-30,3,9,2021,0,19.09,29.2,25.76,C,21.6
2020-06-22,0,6,2020,0,18.11,143.59,11.45,A,82.44
2020-11-14,5,11,2020,1,13.69,86.43,12.1,B,93.04
2020-04-11,5,4,2020,1,22.54,32.78,8.02,A,77.53
2021-07-11,6,7,2021,1,28.25,140.34,67.87,D,60.0
2022-05-18,2,5,2022,0,17.81,21.82,63.61,D,163.66
2022-06-24,4,6,2022,0,18.38,177.27,72.4,D,28.53
2021-07-13,1,7,2021,0,27.07,31.96,53.4,B,33.86
2022-11-15,1,11,2022,0,0.35,95.97,29.5,A,126.81
2021-12-07,1,12,2021,0,17.32,27.87,12.3,D,101.77
2020-08-15,5,8,2020,1,10.3,151.25,65.23,C,162.33
2022-09-23,4,9,2022,0,20.77,97.39,67.3,C,57.63
2020-04-03,4,4,2020,0,9.19,162.02,44.64,B,168.93
2022-03-20,6,3,2022,1,24.67,174.36,91.66,A,91.69
2020-01-16,3,1,2020,0,9.57,124.8,37.12,B,132.4
2021-09-09,3,9,2021,0,21.17,143.91,37.46,B,37.18
2020-10-08,3,10,2020,0,12.92,45.67,89.01,C,81.66
2021-08-15,6,8,2021,1,4.63,24.58,64.58,C,137.98
2020-09-02,2,9,2020,0,10.22,32.91,40.96,A,86.08
2022-10-15,5,10,2022,1,20.31,129.04,36.46,D,41.49
2020-12-25,4,12,2020,0,29.64,101.72,68.83,B,28.83
2022-02-17,3,2,2022,0,14.57,24.96,50.55,B,202.39
2022-10-21,4,10,2022,0,11.53,27.02,3.1,C,82.91
2020-05-27,2,5,2020,0,4.8,24.2,75.62,D,102.67
2020-03-27,4,3,2020,0,8.68,182.01,11.61,D,166.91
2020-02-08,5,2,2020,1,9.42,179.91,60.29,D,149.78
2020-06-08,0,6,2020,0,29.52,71.91,96.11,C,72.78
2022-05-29,6,5,2022,1,11.57,81.27,54.14,D,42.78
2022-05-05,3,5,2022,0,16.61,117.51,76.19,C,156.93
2020-08-23,6,8,2020,1,13.21,74.42,25.93,D,45.62
2020-02-12,2,2,2020,0,1.73,81.64,27.02,C,190.81
2020-12-17,3,12,2020,0,16.73,82.51,58.05,D,36.01
2022-01-11,1,1,2022,0,13.32,132.72,48.89,A,95.98
2022-06-13,0,6,2022,0,29.82,178.46,62.34,A,109.98
2021-05-13,3,5,2021,0,18.62,56.24,39.51,D,17.66
2022-03-31,3,3,2022,0,14.27,117.74,22.77,A,204.22
2022-03-21,0,3,2022,0,27.28,149.99,53.34,C,149.29
2021-11-26,4,11,2021,0,3.92,162.29,12.48,B,170.28
2021-11-13,5,11,2021,1,8.27,177.88,94.4,B,51.51
2020-06-05,4,6,2020,0,13.88,196.58,48.34,A,183.22
2022-12-22,3,12,2022,0,17.66,87.56,28.58,B,49.77
2021-12-16,3,12,2021,0,22.85,89.58,51.13,C,91.58
2020-10-29,3,10,2020,0,17.32,175.8,98.07,B,91.42
2020-07-29,2,7,2020,0,24.83,157.62,57.35,B,183.87
2021-06-08,1,6,2021,0,6.01,39.67,85.4,B,115.08
2020-12-21,0,12,2020,0,25.41,180.76,6.25,B,162.96
2020-06-03,2,6,2020,0,13.45,111.88,62.66,B,193.17
2022-10-08,5,10,2022,1,0.57,105.83,68.77,D,144.99
2022-07-08,4,7,2022,0,20.78,44.2,29.94,C,70.85
2021-10-09,5,10,2021,1,24.13,70.18,21.07,B,185.65
2022-06-19,6,6,2022,1,0.27,199.61,67.68,A,193.2
2022-08-18,3,8,2022,0,8.84,22.58,73.79,D,159.8
2021-09-12,6,9,2021,1,22.21,45.71,75.34,C,143.88
2020-04-25,5,4,2020,1,19.76,157.9,84.59,C,115.19
2022-11-05,5,11,2022,1,2.66,107.77,7.76,A,105.7
2021-09-27,0,9,2021,0,12.21,31.88,34.88,D,35.7
2022-07-14,3,7,2022,0,24.25,190.58,7.23,A,185.75
2020-04-26,6,4,2020,1,15.68,73.92,7.69,C,96.43
2021-08-10,1,8,2021,0,23.84,147.28,5.02,A,13.66
2020-07-03,4,7,2020,0,12.09,73.15,23.24,D,60.44
2022-08-05,4,8,2022,0,24.1,187.26,40.51,A,180.06
2022-07-10,6,7,2022,1,9.64,105.76,22.6,B,139.25
2021-10-20,2,10,2021,0,29.37,128.63,35.78,D,102.95
2022-10-23,6,10,2022,1,3.69,179.96,50.31,B,108.38
2020-05-06,2,5,2020,0,17.58,132.46,7.18,D,116.45
2020-07-30,3,7,2020,0,7.26,148.51,82.25,C,159.84
2020-06-21,6,6,2020,1,16.58,113.63,14.29,B,156.16
2020-03-21,5,3,2020,1,8.14,109.41,28.43,B,45.49
2022-06-15,2,6,2022,0,18.89,29.78,74.86,D,66.85
2022-12-09,4,12,2022,0,0.0,112.0,4.69,B,78.31
2022-01-15,5,1,2022,1,21.21,31.28,83.93,C,15.49
2021-08-02,0,8,2021,0,7.4,153.36,31.63,D,32.79
2022-04-17,6,4,2022,1,10.81,68.67,84.27,C,76.55
2020-04-17,4,4,2020,0,23.67,180.54,43.38,C,157.16
2020-05-14,3,5,2020,0,11.32,193.53,8.93,C,126.88
2020-07-12,6,7,2020,1,14.81,89.78,63.27,D,129.35
2021-08-04,2,8,2021,0,0.13,50.05,71.3,C,146.73
2020-11-03,1,11,2020,0,28.98,156.99,95.08,C,122.68
2020-06-15,0,6,2020,0,8.94,38.97,78.18,B,150.02
2021-12-17,4,12,2021,0,1.45,84.81,95.68,C,117.75
2022-03-13,6,3,2022,1,12.98,102.39,20.89,B,84.38
2020-06-22,0,6,2020,0,11.09,29.42,76.76,C,95.08
2022-02-10,3,2,2022,0,24.67,173.06,21.2,C,111.26
2020-09-18,4,9,2020,0,14.17,178.43,21.57,A,144.18
2022-05-17,1,5,2022,0,18.23,73.15,13.66,C,120.44
2020-02-07,4,2,2020,0,22.16,76.81,64.48,C,77.49
2021-09-24,4,9,2021,0,21.4,55.86,89.02,B,69.76
2021-03-14,6,3,2021,1,11.03,30.46,11.15,C,105.85
2022-09-22,3,9,2022,0,8.03,170.39,1.47,B,85.93
2021-04-08,3,4,2021,0,10.12,23.48,12.44,B,99.13
2020-11-13,4,11,2020,0,14.79,92.77,53.09,A,135.3
2021-08-28,5,8,2021,1,0.3,103.54,96.35,A,140.35
2022-11-05,5,11,2022,1,20.33,76.14,77.4,A,168.01
2021-11-20,5,11,2021,1,15.64,195.68,12.56,B,9.33
2022-02-10,3,2,2022,0,23.1,165.29,12.02,B,50.02
2020-11-28,5,11,2020,1,0.53,72.8,77.31,B,133.13
2020-12-05,5,12,2020,1,10.44,86.91,0.14,D,62.27
2020-03-30,0,3,2020,0,19.39,195.35,84.71,D,12.21
2022-01-16,6,1,2022,1,26.96,160.98,78.04,B,89.5
2022-06-28,1,6,2022,0,11.94,74.52,6.57,C,53.27
2022-07-08,4,7,2022,0,7.4,107.13,74.74,B,115.51
2022-12-29,3,12,2022,0,1.74,192.4,94.27,B,177.87
2021-09-25,5,9,2021,1,29.74,118.01,96.28,D,15.84
2021-02-01,0,2,2021,0,10.97,60.57,19.58,C,41.13
2022-06-21,1,6,2022,0,18.67,160.64,57.83,D,31.98
2021-07-31,5,7,2021,1,24.33,134.47,38.82,D,111.75
2022-10-26,2,10,2022,0,7.8,82.13,91.75,D,71.6
2020-11-27,4,11,2020,0,14.1,180.23,70.77,B,26.42
2020-10-10,5,10,2020,1,4.42,21.41,63.09,C,105.83
2020-04-16,3,4,2020,0,4.03,192.43,52.97,D,58.67
2022-01-30,6,1,2022,1,15.02,142.33,7.62,A,63.88
2022-11-22,1,11,2022,0,24.21,102.74,54.66,A,92.43
2021-08-06,4,8,2021,0,1.32,49.83,44.55,A,75.12
2020-11-24,1,11,2020,0,1.5,171.86,98.12,C,163.86
2022-07-09,5,7,2022,1,25.61,63.56,96.06,B,48.58
2022-06-14,1,6,2022,0,28.54,199.07,71.17,A,192.76
2021-03-30,1,3,2021,0,17.09,66.72,43.7,D,108.71
2021-12-16,3,12,2021,0,2.19,132.02,98.12,A,71.77
2022-04-29,4,4,2022,0,23.78,183.42,94.37,A,197.24
2022-03-22,1,3,2022,0,15.64,195.92,75.73,C,39.18
2021-04-27,1,4,2021,0,14.31,149.3,24.73,D,113.41
2020-06-16,1,6,2020,0,20.0,49.29,56.51,C,144.47
2021-04-04,6,4,2021,1,14.97,22.18,0.9,A,86.11
2021-10-14,3,10,2021,0,27.79,61.16,63.44,A,50.01
2021-11-17,2,11,2021,0,9.65,172.65,72.89,B,37.99
2020-10-08,3,10,2020,0,12.86,25.25,48.09,A,153.92
2021-08-10,1,8,2021,0,3.56,72.0,39.78,D,173.1
2020-10-11,6,10,2020,1,29.8,28.08,76.1,D,65.98
2022-07-07,3,7,2022,0,11.77,155.77,91.84,A,209.88
2020-06-11,3,6,2020,0,17.31,84.28,78.75,A,67.68
2021-06-08,1,6,2021,0,16.92,84.54,65.66,B,61.62
2020-11-02,0,11,2020,0,5.75,185.28,10.18,D,96.37
2020-08-15,5,8,2020,1,6.63,27.01,3.6,C,51.22
2021-05-01,5,5,2021,1,26.0,70.85,95.05,C,108.92
2020-09-06,6,9,2020,1,13.1,124.42,51.67,A,167.67
2021-05-03,0,5,2021,0,8.47,83.55,89.41,D,176.99
2022-07-25,0,7,2022,0,26.78,95.5,78.04,A,101.19
2020-08-15,5,8,2020,1,14.93,56.84,59.11,D,46.48
2020-02-03,0,2,2020,0,9.95,173.91,20.71,B,27.55
2020-10-21,2,10,2020,0,2.07,189.34,50.69,C,92.36
2022-05-29,6,5,2022,1,24.33,170.45,33.22,A,137.85
2021-12-23,3,12,2021,0,23.13,137.84,15.16,B,167.11
2022-05-03,1,5,2022,0,16.17,70.85,42.52,B,22.36
2020-06-24,2,6,2020,0,3.84,157.8,0.0,C,88.59
2020-05-18,0,5,2020,0,15.68,29.83,97.31,A,69.59
2022-03-10,3,3,2022,0,9.13,74.71,23.04,D,17.74
2020-03-30,0,3,2020,0,21.88,194.03,22.43,D,108.01
2022-02-03,3,2,2022,0,22.26,172.72,42.26,C,54.97
2020-02-03,0,2,2020,0,9.76,148.27,81.68,C,51.0
2020-05-18,0,5,2020,0,11.13,182.35,80.67,C,185.34
2021-05-08,5,5,2021,1,22.63,90.78,59.06,A,140.49
2021-11-11,3,11,2021,0,2.35,118.01,70.93,B,61.91
2020-03-31,1,3,2020,0,23.42,125.08,95.22,C,16.61
2021-11-24,2,11,2021,0,7.96,128.28,29.66,B,154.55
2022-08-09,1,8,2022,0,22.77,38.45,51.39,D,91.84
2021-01-08,4,1,2021,0,11.08,187.93,82.75,B,150.46
2020-05-09,5,5,2020,1,21.43,103.11,92.1,D,123.89
2020-03-16,0,3,2020,0,21.87,175.1,27.41,C,140.02
2021-02-16,1,2,2021,0,5.86,82.16,33.56,A,219.47
2021-02-12,4,2,2021,0,25.7,146.21,72.71,A,115.97
2021-10-08,4,10,2021,0,28.41,109.33,38.05,C,27.81
2022-11-21,0,11,2022,0,23.59,152.2,38.44,D,6.46
2022-08-27,5,8,2022,1,25.17,22.06,70.37,C,176.14
2020-03-15,6,3,2020,1,13.13,62.3,70.49,B,176.28
2021-08-08,6,8,2021,1,16.39,194.07,5.17,C,90.52
2020-04-07,1,4,2020,0,21.55,175.28,17.93,C,138.21
2021-07-13,1,7,2021,0,16.58,91.38,13.17,A,182.51
2022-01-23,6,1,2022,1,4.72,75.76,29.0,D,163.12
2022-03-30,2,3,2022,0,20.18,163.4,25.05,D,104.97
2022-03-02,2,3,2022,0,17.15,169.91,90.61,C,14.83
2021-01-17,6,1,2021,1,20.22,29.33,54.89,D,59.02
2022-10-15,5,10,2022,1,9.2,83.53,62.13,C,78.82
2022-11-29,1,11,2022,0,21.98,92.81,6.84,C,137.89
2020-06-18,3,6,2020,0,8.57,97.9,68.54,D,74.91
2020-06-10,2,6,2020,0,1.7,87.31,94.44,D,134.0
2021-01-04,0,1,2021,0,20.14,133.81,19.9,C,76.44
2021-10-19,1,10,2021,0,22.53,38.25,27.79,A,63.88
2020-06-12,4,6,2020,0,12.96,196.47,6.75,C,96.2
2021-08-28,5,8,2021,1,5.38,194.72,11.33,C,84.23
2022-07-02,5,7,2022,1,22.14,146.82,42.27,D,60.4
2020-12-07,0,12,2020,0,11.93,67.57,20.53,D,93.33
2021-12-20,0,12,2021,0,8.06,71.74,65.68,D,179.33
2020-03-27,4,3,2020,0,18.11,33.86,7.56,C,173.1
2022-06-09,3,6,2022,0,8.92,36.57,59.9,C,130.63
2020-04-27,0,4,2020,0,19.46,68.13,1.51,A,199.08
2022-04-11,0,4,2022,0,7.53,141.68,70.66,C,125.64
2022-11-16,2,11,2022,0,9.39,68.8,59.77,B,188.0
2020-03-04,2,3,2020,0,28.4,39.06,15.48,B,179.81
2022-06-16,3,6,2022,0,22.1,178.94,20.26,A,117.42
2020-09-15,1,9,2020,0,21.03,142.42,40.82,A,9.57
2021-04-28,2,4,2021,0,17.49,65.56,45.03,C,176.79
2022-01-11,1,1,2022,0,11.97,171.16,18.85,D,119.16
2020-03-07,5,3,2020,1,29.31,38.34,0.83,B,80.74
2022-07-10,6,7,2022,1,2.78,154.71,91.45,C,101.41
2022-01-31,0,1,2022,0,7.76,98.19,72.34,D,23.58
2020-06-06,5,6,2020,1,17.68,130.39,63.77,B,58.52
2022-12-20,1,12,2022,0,21.42,36.45,19.93,C,158.36
2022-03-26,5,3,2022,1,22.16,22.47,24.84,C,45.4
2021-07-24,5,7,2021,1,8.12,64.56,6.25,B,106.98
2020-08-20,3,8,2020,0,21.98,129.21,67.29,A,25.19
2021-01-16,5,1,2021,1,28.54,170.93,80.51,D,134.19
2022-11-26,5,11,2022,1,27.98,117.97,20.03,D,98.23
2020-08-29,5,8,2020,1,22.29,152.83,52.14,C,16.72
2021-06-17,3,6,2021,0,11.13,185.74,58.44,D,101.09
2021-03-15,0,3,2021,0,8.07,86.32,89.53,C,139.2
2022-10-02,6,10,2022,1,23.62,101.78,63.02,B,54.92
2020-09-08,1,9,2020,0,21.16,96.97,44.25,B,131.56
2020-05-31,6,5,2020,1,28.09,31.52,82.47,D,55.09
2020-12-19,5,12,2020,1,13.32,23.94,30.1,D,98.07
2020-06-28,6,6,2020,1,1.69,108.4,92.71,C,48.57
2021-12-12,6,12,2021,1,22.93,93.74,65.52,A,61.35
2021-08-17,1,8,2021,0,4.78,48.88,7.05,C,54.06
2020-11-18,2,11,2020,0,19.93,178.7,81.41,B,139.23
2022-01-10,0,1,2022,0,3.31,72.05,30.98,B,74.73
2020-09-05,5,9,2020,1,15.45,116.4,35.69,B,79.78
2020-10-11,6,10,2020,1,24.86,162.07,30.78,B,172.82
2022-10-08,5,10,2022,1,28.58,78.81,35.44,A,101.24
2022-01-09,6,1,2022,1,28.23,177.74,10.26,C,61.37
2022-08-15,0,8,2022,0,16.6,110.56,19.39,B,172.62
2020-06-25,3,6,2020,0,20.31,170.82,85.88,A,158.88
2021-09-25,5,9,2021,1,13.18,129.9,16.04,D,119.87
2022-09-07,2,9,2022,0,5.38,144.91,22.96,D,36.75
2022-04-18,0,4,2022,0,4.96,20.36,71.87,A,179.34
2020-09-13,6,9,2020,1,15.45,49.05,8.36,C,15.55
2020-05-31,6,5,2020,1,4.97,180.35,24.15,D,73.98
2022-08-12,4,8,2022,0,3.16,60.03,51.92,C,131.51
2020-09-19,5,9,2020,1,7.36,30.39,39.1,B,70.55
2020-09-21,0,9,2020,0,6.59,192.78,61.63,D,108.16
2022-10-26,2,10,2022,0,12.47,97.21,54.09,A,157.78
2020-09-11,4,9,2020,0,21.06,50.9,50.01,B,89.82
2021-09-14,1,9,2021,0,26.12,133.66,53.25,B,24.46
2020-11-27,4,11,2020,0,18.17,41.1,33.72,C,36.91
2021-04-06,1,4,2021,0,20.76,57.13,39.19,C,162.95
2022-11-28,0,11,2022,0,6.13,111.4,41.93,C,24.47
2020-06-10,2,6,2020,0,23.78,32.43,47.43,C,104.75
2021-02-06,5,2,2021,1,18.85,143.95,25.33,C,7.87
2020-09-13,6,9,2020,1,21.7,116.42,83.61,C,150.76
